entry,subentry,Electron.PT,Electron.Eta,Electron.Phi
2118,0,27.57626,1.0385162,-2.9232426
2122,0,47.9605,2.478213,0.8783249
2125,0,35.83088,2.230109,3.0295715
2135,0,29.261843,2.1321156,0.27351376
2137,0,29.518715,0.53399587,2.1267483
2150,0,169.9586,-0.6340117,-1.8534119
2157,0,68.60516,0.9184766,0.8693549
2160,0,41.44764,0.6472273,-1.9876003
2163,0,81.72809,1.5589885,1.1929218
2164,0,99.71019,0.44844717,0.93708324
2167,0,142.67868,-0.7932021,-0.3492782
2167,1,19.960638,-0.49465442,2.0046341
2172,0,28.056868,-0.92225033,-2.5886958
2177,0,23.671095,-1.7660679,2.9411435
2186,0,48.369602,-1.0259356,2.459502
2187,0,172.22784,1.9052116,-2.299086
2188,0,21.048159,0.28831917,1.9543607
2189,0,66.91678,1.2140987,0.40572876
2189,1,20.42448,-0.25986126,-0.23201348
2192,0,45.60483,0.3887586,0.736572
2192,1,37.623966,-0.9860782,-0.6012441
2205,0,161.50679,-0.0895807,-1.0605347
2206,0,31.843342,0.7363468,1.6276015
2207,0,78.91111,-0.99469966,-2.2885697
2209,0,204.35507,-0.16445288,-1.7582638
2213,0,75.088646,0.22427212,-0.1433795
2214,0,45.04631,0.66947305,-2.6860025
2215,0,104.332405,1.3197668,-0.7429012
2223,0,85.07076,2.063676,-1.9273509
2223,1,80.85517,-0.12325248,-2.4186447
2226,0,16.782282,-1.4469546,-0.73129094
2232,0,67.06109,-1.7204062,0.29482177
2233,0,94.1729,0.7282255,-1.4759282
2235,0,122.25258,2.0827332,0.34777564
2236,0,24.677582,-1.166839,2.9025273
2238,0,21.337555,-1.3118032,-2.1123526
2239,0,138.4824,-0.20851661,-1.5981634
2240,0,14.472805,-0.6544922,-0.38513002
2248,0,32.14584,0.25904074,-2.1115298
2253,0,72.100876,-1.4174812,-2.037815
2264,0,21.006105,-0.5558422,-2.6555676
2268,0,44.992905,0.8362646,-2.3830848
2269,0,241.26427,0.6607528,1.7414347
2275,0,38.319477,1.6569598,0.968022
2276,0,88.3786,0.45662186,-2.35523
2278,0,172.50133,-1.4645703,-2.4306538
2280,0,83.324974,-0.4238228,-0.107267864
2283,0,72.16454,1.6109326,1.937705
2288,0,54.979153,-1.5135531,-0.26930225
2290,0,30.646744,-0.1810322,-2.6965208
2296,0,38.459213,-0.93280995,-0.726009
2301,0,33.580673,2.370989,-1.8918183
2302,0,50.547215,-0.02023217,-1.9233937
2304,0,18.827042,1.2455192,-0.82965463
2305,0,118.6012,-0.76858836,1.9155922
2306,0,81.78308,1.4343216,-0.33241048
2306,1,77.128784,0.99369705,1.519387
2309,0,19.446188,1.2503668,2.7223442
2317,0,110.84151,-0.56777793,-2.0895278
2318,0,53.831814,-0.5732086,3.026543
2325,0,14.537431,-2.318693,2.4226146
2326,0,23.446009,0.84094405,1.6483202
2328,0,20.183844,1.1969779,-0.31603575
2331,0,16.851517,0.7014241,-0.500654
2336,0,28.395084,-1.2864268,-1.8066033
2338,0,42.918427,0.9182688,2.4143114
2340,0,29.688955,-1.4755325,-0.89981544
2345,0,37.636726,-0.85881597,1.7630635
2356,0,42.42641,1.2631902,1.0661305
2359,0,59.278427,-0.6770884,-1.3123971
2359,1,58.942474,0.19559303,-2.0465693
2362,0,145.53488,-0.9062218,2.084116
2372,0,156.61768,1.3627373,-0.11123566
2373,0,90.30601,1.3887447,1.8963857
2379,0,10.467733,0.73196626,2.7096848
2380,0,45.797367,0.051173106,-0.98403096
2383,0,45.304142,0.72913843,0.6091977
2385,0,14.081091,-1.6846331,2.1325462
2390,0,59.76322,-1.1000599,2.7191482
2394,0,153.95117,0.79342103,-0.08102159
2395,0,40.367466,2.1440227,-0.9739084
2399,0,117.262924,-0.38474452,-2.5798223
2403,0,74.918495,-0.41284814,-2.0645044
2404,0,90.48839,-0.5278464,2.3840802
2404,1,24.16641,-1.3698149,-2.9896004
2406,0,126.05453,0.7078007,2.7582076
2411,0,107.8696,-1.1726866,2.3377206
2415,0,36.427708,-1.0622829,-2.7454956
2420,0,27.433138,-0.8184512,-1.5942951
2423,0,268.0077,-0.14804941,2.8459902
2427,0,41.397785,-2.0713296,-1.3406637
2428,0,169.99605,-0.055119693,-0.90512586
2431,0,32.6036,-0.6084089,2.8721783
2433,0,54.39465,-2.0475042,-2.2441316
2438,0,53.247055,1.4207017,-0.87686586
2445,0,119.18813,-1.2948833,-1.8661351
2447,0,10.115856,-0.4869334,2.4577117
2459,0,46.763157,1.4313842,0.542574
2460,0,56.13798,-0.56842405,-1.2590233
2461,0,11.448101,1.8530707,-0.28968647
2464,0,15.540515,-0.006554075,-0.62966
2466,0,113.42799,0.088687606,3.0061634
2469,0,102.7406,0.0012007272,-1.6719974
2471,0,135.54758,-1.6486825,1.6142325
2476,0,166.79707,1.3659062,2.6118276
2476,1,12.988313,1.5063257,1.4139311
2477,0,38.406326,-2.0058217,0.9746314
2483,0,34.099766,0.88401514,1.3074741
2487,0,41.562386,-0.23593767,-0.4927801
2489,0,32.983116,-0.95013714,-2.8915539
2491,0,143.35275,0.9471928,-1.3326634
2499,0,10.640011,-2.4417999,-1.32623
2500,0,36.538128,-0.53224343,-0.7190515
2501,0,18.455332,0.028058551,-3.0155525
2505,0,14.35082,-0.9151303,0.7038884
2513,0,34.628754,-0.68767345,1.1754826
2519,0,122.37798,1.9558775,0.69206274
2524,0,26.463615,0.29873493,-1.609577
2526,0,83.86069,-0.21519595,0.42020682
2530,0,74.73032,-0.17215131,2.8650117
2543,0,51.821705,-2.2987854,-1.1912892
2544,0,84.54832,-0.28461006,-1.955648
2548,0,41.81515,-0.3336156,1.0371215
2549,0,97.95873,-0.5747251,1.6721131
2551,0,80.60401,-1.0561016,-1.271665
2554,0,90.72428,-0.9737384,-1.5567751
2559,0,28.559557,-0.9687443,-0.3555146
2563,0,56.622486,-0.67045957,2.7284195
2574,0,25.58701,-1.8856494,-1.3651938
2575,0,40.532898,-2.3500392,1.2273803
2582,0,46.54892,-0.5014676,-2.2381678
2584,0,54.35199,0.6965927,0.47981805
2584,1,36.296696,0.20409434,-1.6220931
2587,0,48.3594,-0.1889755,-2.4051845
2589,0,38.820545,1.2613789,-1.8497695
2592,0,23.785107,0.69697326,0.43000388
2593,0,25.007202,-0.3626391,-1.6440336
2603,0,16.884209,1.3078482,-3.121384
2603,1,14.3374195,1.1795199,-2.5663803
2605,0,261.83157,-0.95250595,3.1243644
2606,0,88.7044,-0.009660967,-2.4865463
2607,0,73.09636,-1.8948723,-1.7524784
2608,0,118.42612,-0.07953243,2.6783743
2621,0,40.80945,-1.1831297,2.3875382
2622,0,28.534065,-0.2978018,2.2141745
2627,0,103.502,0.1532748,0.92321837
2628,0,89.2195,-1.6046745,0.99655044
2628,1,31.744993,-1.3159119,1.4224408
2635,0,117.14679,-0.52691925,-2.7937148
2637,0,201.29117,0.04020384,0.9208008
2637,1,56.730873,0.70713025,-0.8463341
2642,0,64.29377,-0.68177783,-2.1805263
2643,0,89.21593,-1.0019964,0.64892554
2649,0,74.52866,0.17578804,1.6270275
2651,0,23.553734,0.55301017,-2.7949224
2652,0,29.27406,1.4281318,-0.4053232
2655,0,94.026085,0.8103453,1.3906064
2656,0,225.85391,0.56561786,-0.14755958
2658,0,257.18866,1.9273778,-1.187771
2670,0,94.33313,1.2197801,-1.2125934
2673,0,76.83235,0.9927782,-2.0536814
2674,0,70.36056,0.643909,-2.9946187
2676,0,12.055158,0.46906865,-1.3802003
2692,0,39.00789,-1.0946618,-0.6446749
2697,0,76.81686,1.4820087,2.3990111
2699,0,86.28774,-0.31772426,2.0401921
2714,0,23.170044,-1.552277,2.2510288
2717,0,62.833656,-0.51845545,-2.3926022
2718,0,26.66255,0.23970063,-2.4487672
2719,0,19.76036,-1.8859891,-1.3274621
2721,0,29.6155,1.2597864,-0.33430928
2723,0,34.989845,-0.38826126,1.5557324
2741,0,188.755,-0.77732223,-0.004603676
2743,0,110.82289,0.3438081,-1.4044605
2744,0,105.256485,1.1223243,-1.7076269
2756,0,83.13647,0.29678673,2.2807689
2759,0,21.2824,-0.836666,-0.24014305
2762,0,44.335316,-0.05741288,-2.3899474
2764,0,13.394818,-0.6804031,-2.1649137
2767,0,102.81089,-0.66605496,1.6211747
2771,0,38.9352,-0.27711838,-0.73799586
2777,0,33.230293,-1.0906045,-2.7562513
2782,0,16.362326,-0.1292647,-1.3947406
2791,0,98.30015,1.2168577,-2.5539749
2794,0,43.82907,0.7493838,0.76455
2796,0,59.388874,-0.27830562,0.9918124
2802,0,110.833046,-1.4954133,-1.1042174
2809,0,205.85582,0.07252248,0.78814924
2816,0,112.13773,0.50229377,3.1105063
2820,0,156.90407,1.931825,2.4009347
2820,1,21.930264,1.9258112,-3.0983016
2823,0,135.73434,-0.521874,0.9834348
2825,0,71.50176,-1.3942127,-2.0201306
2827,0,66.636406,0.32133538,-2.5005684
2830,0,160.95583,0.34377572,-0.19467753
2831,0,73.03966,-1.2930018,2.3818107
2831,1,50.61625,-0.3828443,-3.110511
2832,0,13.641158,0.48813716,3.0497813
2834,0,26.73238,1.5268303,0.98403126
2836,0,19.548317,0.49998772,-0.25428653
2842,0,13.558985,-0.44435212,-0.41204414
2843,0,20.590982,-0.7046821,-1.3909285
2844,0,114.899216,-1.507226,3.0269141
2845,0,59.528976,-1.5096874,2.3171697
2853,0,58.117283,1.0771885,1.2934015
2860,0,16.050543,-0.22095641,2.9774723
2861,0,50.56145,0.8053865,-2.3961093
2866,0,39.356266,0.27790216,-1.852566
2874,0,38.886425,-0.28953636,-1.272528
2880,0,40.03494,-0.8313404,3.0661747
2882,0,115.69869,-1.2568243,0.09666055
2883,0,27.755495,-0.30455297,-2.8669035
2885,0,44.376923,-2.168536,-1.5278027
2888,0,46.12115,0.4204683,2.2555292
2894,0,50.814014,0.61589646,0.14572342
2911,0,208.6851,-0.09016041,1.7779185
2915,0,25.348593,-0.6177131,0.59299314
2916,0,69.54404,2.4035282,0.030597126
2921,0,50.670563,1.7405876,-2.5029323
2922,0,110.274864,0.9176617,-2.66315
2927,0,101.197845,-1.5289656,2.6249099
2927,1,11.321745,0.22101384,1.798208
2930,0,34.398342,0.6222447,1.8274823
2932,0,81.6536,1.5394734,-2.945488
2934,0,65.82194,0.6625678,0.09460162
2935,0,22.170921,-0.123061374,1.1626208
2937,0,108.90852,-1.0555212,0.82061243
2939,0,14.138862,-1.2861253,1.8339103
2941,0,121.169,1.1326284,3.0780835
2944,0,72.49888,1.7634039,1.2587415
2946,0,115.47744,0.8950395,0.8273323
2948,0,59.724907,1.2647792,-0.33734745
2948,1,19.128231,-1.2867659,0.15755337
2957,0,38.976513,-0.9147907,-1.3056445
2963,0,28.182098,-1.4465599,-0.540887
2965,0,153.23453,1.0233587,2.5220103
2966,0,45.108387,-0.77672374,0.8204127
2976,0,38.676746,1.2866703,0.04856421
2981,0,90.18764,-0.5811627,-2.8201706
2982,0,155.99112,-0.49401623,-2.8725147
2982,1,72.47307,0.4860369,-0.12839887
2986,0,102.79226,1.3072876,-1.7139025
2986,1,73.80118,-0.0964788,1.4381114
2987,0,93.08013,-0.1184952,1.7152793
2987,1,43.85425,-1.3755904,1.3064406
2990,0,22.318256,0.59696454,-2.7764356
2997,0,38.739677,-0.78839195,0.6118491
2997,1,20.941452,0.11696215,3.11599
3000,0,14.219363,1.7487583,-2.8658216
3004,0,65.575485,-0.2995858,-1.4944026
3008,0,63.80343,-0.657926,0.14234783
3012,0,117.52516,-0.0052393167,0.3977535
3014,0,26.302885,-2.227792,-0.8308149
3015,0,84.20973,-0.29704693,0.9889589
3020,0,87.134705,-1.252608,1.456403
3021,0,17.322172,1.3423645,-2.6858904
3027,0,39.71172,-1.0555089,-0.7714987
3028,0,121.62496,0.024478737,-0.084432624
3029,0,73.40697,0.52231556,-1.6110944
3032,0,70.87875,0.27197096,-1.8469499
3034,0,206.20828,-1.1067424,0.37411624
3035,0,142.76822,1.8630292,-0.087160476
3043,0,97.71121,-0.12465483,-0.4619687
3045,0,169.29123,-0.4170697,2.767271
3048,0,80.31184,0.2630824,-2.4207435
3051,0,151.90207,1.2178361,-0.68871856
3052,0,151.07535,-1.3431262,2.030332
3057,0,43.39957,1.4540775,-1.7240252
3058,0,95.98346,0.33834952,-2.5914712
3061,0,143.95216,0.105760574,1.0170661
3063,0,124.13424,0.19006352,2.586396
3066,0,100.07856,-0.07896088,0.2646262
3073,0,35.29714,0.3600257,1.3492626
3079,0,88.357285,-1.0393969,-2.3422232
3080,0,110.92294,-1.7295394,-1.0679723
3083,0,37.421654,1.3072277,2.412477
3084,0,154.95375,0.82435864,2.5541961
3085,0,62.45474,-1.188182,-3.034688
3090,0,12.541888,-0.39227396,0.4393767
3091,0,44.796448,-1.1245813,-0.52102494
3097,0,26.682222,-0.32949647,-3.106366
3108,0,107.19119,0.6426859,-0.89035463
3109,0,48.169117,1.4655416,-2.4943633
3110,0,99.74298,-0.54017174,-0.70921266
3114,0,121.89076,0.77513415,-1.1685079
3115,0,63.085285,-1.5819252,-0.7234579
3122,0,211.75111,0.8560988,-0.11874502
3125,0,51.69243,1.4717818,1.2802285
3133,0,57.28044,-1.3033135,-2.7052789
3135,0,28.686213,0.13783684,-1.5231767
3140,0,100.79141,0.0956199,-2.313734
3143,0,144.19392,0.7041951,-2.797154
3146,0,60.469112,1.9886127,-1.6600502
3146,1,36.859787,1.0041686,2.2933867
3147,0,25.948278,1.0023946,-2.14729
3155,0,47.698975,2.2577274,1.200395
3158,0,65.67796,-0.73494965,2.002202
3161,0,93.56254,-0.707185,-2.2156646
3165,0,28.561434,-0.81213975,2.120973
3167,0,174.18088,0.3176253,-2.9676898
3169,0,78.14685,-0.85734046,2.2474442
3173,0,79.21498,-0.74797356,0.42486033
3175,0,13.566344,-0.9740783,-1.3438218
3179,0,47.861546,-0.74124527,-2.1927092
3180,0,179.14836,-1.2450755,2.019926
3186,0,15.983326,-1.1420571,-2.8693316
3189,0,10.953678,-0.62748855,-1.6043717
3194,0,35.09964,-2.3359036,0.36622906
3202,0,22.925425,-2.2046587,2.8079555
3205,0,49.57109,0.41450107,2.9553792
3206,0,56.860184,1.0313874,2.1495805
3211,0,86.45899,-0.37622494,-2.683973
3212,0,65.321014,-0.4137806,1.2254434
3215,0,126.204025,-0.34861377,-0.86191255
3217,0,36.824917,0.7738174,2.438658
3220,0,100.18387,0.48610595,-0.42251155
3224,0,154.38518,0.9028223,-1.9837025
3226,0,22.877386,-0.20124461,-0.087079234
3231,0,184.70874,-1.0184361,-0.167955
3234,0,123.8348,1.5222002,1.6171198
3241,0,91.139755,0.0073262914,-0.43625334
3242,0,85.51498,0.06490042,0.37669376
3247,0,67.90803,-0.14535521,2.9983432
3247,1,15.567099,-0.008935875,1.79685
3250,0,33.492687,1.3171272,-0.12075107
3253,0,37.381878,-0.8849474,-1.6404094
3254,0,87.771255,-1.1751108,2.398789
3261,0,43.562958,-1.4086872,2.536896
3264,0,86.98987,-0.22920936,1.8493562
3265,0,151.00722,-0.45789182,-0.08637275
3269,0,62.884445,1.1758531,-2.754224
3269,1,30.62974,-1.1934297,-0.364907
3270,0,49.963955,-0.87440443,1.2636853
3272,0,61.408703,1.7416543,-2.8743136
3274,0,82.73314,-0.8457967,0.08290484
3275,0,51.075943,-0.45537052,-2.1309679
3278,0,161.59059,0.00032925917,1.1898252
3283,0,75.62578,0.19301961,-0.91555095
3284,0,74.46953,-0.0031030204,1.2434871
3294,0,109.57016,-0.19630975,2.7047887
3296,0,97.66051,-1.3091908,-0.5262198
3302,0,29.157656,1.7659018,0.29118726
3303,0,162.0119,-0.1812303,-0.91076887
3307,0,167.48695,-0.26731184,1.7048658
3312,0,82.71286,0.8251814,-2.9913557
3313,0,54.76685,0.29425704,2.2859426
3317,0,29.435736,-2.0774252,-0.43779752
3318,0,102.18144,0.22738296,-0.6165412
3321,0,70.86874,1.5127338,1.7791345
3325,0,98.957375,-0.28331944,-1.683589
3327,0,52.178062,-1.6269451,-0.67617
3345,0,28.108248,-0.50899327,0.9299865
3355,0,86.58456,0.18444647,0.25205052
3358,0,166.83673,1.6897734,0.24489672
3366,0,170.86787,-0.18699694,-1.1877891
3371,0,49.611004,-1.2807312,1.3782619
3374,0,56.826237,0.4166143,-0.7489615
3375,0,136.1769,-0.3565633,-3.1285949
3377,0,200.455,0.29723936,-2.1272523
3379,0,123.94074,1.382178,1.7971731
3380,0,142.10815,-0.8805323,2.198326
3381,0,29.477564,-0.36166114,-2.7198162
3382,0,144.70036,1.0082905,-0.8972356
3383,0,68.353355,0.82298577,0.19599551
3384,0,77.822235,-0.5475667,0.5004642
3386,0,54.61678,-0.4071248,0.45911482
3387,0,30.159937,0.25118834,-2.8135328
3388,0,16.156616,-0.01168614,-1.6675411
3392,0,42.057186,-0.595084,1.4448204
3397,0,61.33702,0.04878015,3.1412582
3398,0,119.18282,0.11317382,-1.9902809
3399,0,29.71298,-2.1605365,-3.0230763
3401,0,13.254052,1.279421,0.63592225
3406,0,15.173202,0.09804198,-2.6398077
3407,0,23.31718,-2.302433,-0.7691242
3410,0,60.217434,0.787606,0.6236534
3412,0,43.13444,1.8000909,-0.33901528
3427,0,223.85957,-0.6246854,-1.4259197
3432,0,49.494793,1.7890316,-1.218583
3434,0,140.36705,0.6349124,3.1396494
3436,0,48.48935,-0.7877853,3.1081357
3437,0,104.15208,0.027448548,-0.9142193
3440,0,95.93052,-0.66963166,2.7796621
3443,0,69.589325,0.584698,2.899725
3445,0,57.697617,0.7904321,1.8581207
3446,0,64.19378,-0.51707953,2.097564
3461,0,98.68811,0.088320814,3.1110938
3466,0,36.540726,1.4432452,2.1105254
3470,0,104.92091,-0.7954872,2.76562
3472,0,23.020615,-0.4760102,-0.5938197
3482,0,170.68826,0.57549226,-1.9435269
3488,0,137.96925,1.0532393,-2.7861624
3489,0,107.80576,0.73639053,0.3711707
3489,1,74.31305,2.1265025,-2.3088937
3495,0,108.19053,-1.3473855,-1.4024152
3497,0,227.55467,-0.26955867,-1.2727286
3504,0,54.97233,-1.9027113,-1.4149684
3505,0,11.880408,0.65637237,0.34979564
3512,0,134.06804,-0.4598906,-1.1695985
3512,1,19.601715,1.4349982,0.7402356
3517,0,23.106453,0.8799326,1.7072884
3524,0,150.08246,0.26108164,0.9911046
3524,1,71.95829,0.74750763,-0.8140176
3526,0,66.14271,-0.4387321,2.6116855
3529,0,62.825436,0.39737368,-2.0761964
3529,1,53.71571,0.30904242,1.0262537
3530,0,36.55963,0.3973542,-1.5430923
3532,0,100.969666,-0.8644848,-2.4099164
3533,0,19.249748,-0.26783937,-0.5906836
3535,0,12.602853,1.0492208,-1.1907402
3537,0,83.30627,-1.2359664,-0.7863362
3537,1,29.645113,-0.31262797,-2.6610577
3541,0,69.71239,1.1711168,-2.777486
3543,0,141.35825,-0.45463225,2.454673
3550,0,79.699196,-0.86352235,-1.5962584
3552,0,193.42458,0.68248165,2.3791068
3553,0,136.20499,-0.11235962,-1.0007335
3555,0,175.46259,-0.7261853,3.0596468
3565,0,20.677351,0.84864306,-0.043824904
3568,0,54.82442,0.18548441,-2.618444
3569,0,31.25715,0.8294427,-2.957013
3585,0,13.320978,0.5103143,-0.13460642
3588,0,69.74848,-1.2933502,-0.26786217
3596,0,35.114517,0.31648532,2.381956
3602,0,92.58284,-0.65761364,1.7897427
3604,0,120.97311,-1.4086871,-2.7081637
3606,0,48.68796,-0.786802,0.72491413
3610,0,54.312668,0.21537302,-0.78783137
3611,0,74.65225,-0.23640625,1.3105887
3614,0,42.807106,1.1073095,-3.067107
3615,0,163.36891,-0.5985162,0.03617608
3616,0,60.612484,0.24487051,-0.63126636
3628,0,68.36811,-1.4565867,1.3384222
3633,0,130.18059,-0.45519188,1.3974359
3636,0,154.95587,0.43056858,-1.6177212
3636,1,100.38792,1.4157292,1.3577138
3637,0,103.81514,-0.72105086,-0.9007715
3638,0,70.921455,0.9379766,2.1207814
3639,0,38.28696,0.5132708,-2.7884395
3646,0,42.56845,-1.8191656,2.7933278
3650,0,212.37376,-0.22586648,-1.8066779
3654,0,17.112854,-2.208565,1.6670237
3662,0,48.812283,-0.46913773,2.54245
3663,0,210.55406,-0.36384794,1.5684274
3674,0,60.732388,0.8190737,0.29794112
3675,0,52.843666,-0.08921369,1.4003153
3676,0,16.68284,-1.1137352,0.39501423
3692,0,92.769615,0.09154572,2.4952004
3693,0,69.511765,1.4648782,3.1029298
3694,0,74.019615,0.30175215,-1.6637627
3694,1,12.122846,0.061969195,-2.4634802
3696,0,122.628265,-0.21398161,-2.598992
3697,0,47.920567,-1.8221669,2.9312568
3698,0,61.7891,0.53108406,-0.4584811
3698,1,58.591946,1.6769066,2.396669
3699,0,63.050007,-0.6063517,1.7846899
3702,0,61.307465,0.70624506,2.5674107
3707,0,86.121895,-0.18935028,-2.9526417
3709,0,19.492054,-1.1373768,-1.8066276
3710,0,78.71793,-0.034424648,-0.71322525
3711,0,51.186935,0.18996184,2.7495835
3711,1,17.668684,-0.13139297,0.002556931
3717,0,38.39194,-1.234167,1.2547251
3720,0,162.82764,0.1173479,1.284135
3721,0,66.04909,0.37707952,2.1387215
3724,0,105.36787,0.5661699,1.6482496
3727,0,33.883022,-0.7345124,0.9397725
3730,0,22.021801,0.9559154,-2.2905498
3731,0,68.62601,1.41246,-2.811244
3736,0,51.560963,-0.26960266,2.596911
3742,0,141.23317,-1.1559966,0.4098253
3742,1,26.535828,1.260269,-2.2238884
3743,0,115.155716,-1.0488322,-1.0598897
3745,0,35.02562,-1.1545689,-0.47053748
3747,0,57.703243,-2.3159022,2.5091872
3753,0,118.85116,0.17938472,-2.1557748
3759,0,178.18742,0.7053596,3.03998
3759,1,159.602,-0.070591815,-0.7380296
3782,0,21.301079,0.12930146,-2.3318632
3784,0,184.85617,-0.8780604,0.6373081
3787,0,119.14856,-1.2695864,0.79504544
3790,0,37.67444,-0.6573176,-0.29924932
3793,0,40.139866,-2.2740602,-2.8924513
3795,0,101.617134,0.2601717,0.76303095
3800,0,26.779696,-0.47330987,-2.8653462
3805,0,181.7564,-0.5242965,1.2375503
3807,0,48.89611,0.15216216,-2.8066344
3810,0,58.907825,-1.4231229,0.4872263
3821,0,137.34093,-1.2131189,1.9524481
3828,0,121.06872,2.4789822,-2.558427
3831,0,145.43427,-0.8421335,0.60282576
3834,0,51.71128,-1.1790398,2.1935062
3835,0,146.45583,-0.18832883,1.7753744
3838,0,41.585033,0.2261956,0.06070759
3840,0,84.25102,0.005581559,0.2752771
3840,1,41.034393,-0.25757462,-1.5965006
3842,0,127.356926,-0.9444127,2.354948
3846,0,38.378635,0.45882192,2.2377057
3858,0,71.713585,0.69092995,1.0635847
3862,0,109.67199,0.381233,1.1489307
3863,0,79.590324,-0.36239493,-0.91351587
3865,0,43.15268,0.245601,0.18199323
3866,0,31.773401,0.6735054,-2.0612314
3867,0,60.868988,1.9502943,-1.7842426
3869,0,79.61076,-0.36724702,-0.6711267
3871,0,13.049233,1.6126869,0.7658105
3878,0,36.870583,0.7545775,3.096164
3879,0,38.23438,0.6878456,2.9856572
3883,0,55.38186,-2.2967875,-1.2293041
3884,0,49.00689,0.89802825,-0.59942126
3886,0,28.77836,0.60095865,2.085425
3888,0,75.620186,1.4529712,0.7565592
3892,0,268.51077,0.77339035,1.5001973
3892,1,83.08737,-0.00721462,-0.60598844
3894,0,74.18487,0.6421407,1.7252808
3897,0,71.65801,0.79638577,3.1062372
3900,0,99.94653,0.8897106,2.399869
3911,0,44.8448,0.39447153,-2.820967
3913,0,18.074743,-1.0711116,1.3372804
3917,0,17.110418,-0.69139373,1.9952747
3919,0,39.122253,0.27181175,-0.17625013
3928,0,142.62042,0.30167675,-2.9638982
3930,0,45.68588,-1.0977925,-2.5603259
3935,0,33.289707,-0.88163793,1.4826487
3936,0,98.48902,-1.2872711,-1.9714066
3939,0,48.321526,-0.7140755,-2.7483778
3940,0,22.903831,-1.0077134,2.6886773
3946,0,48.536953,0.8930551,2.0109317
3952,0,28.274517,-1.5279759,1.4855381
3953,0,24.845348,-1.0337021,-2.0322013
3954,0,62.871506,-0.5527045,0.021103427
3957,0,63.079742,-0.5516022,-0.40884328
3962,0,51.158382,-0.5818446,1.1370168
3963,0,33.02209,-0.19162524,0.2638425
3973,0,148.82126,-0.12350409,-0.73703486
3976,0,37.483566,-1.452723,-2.9108243
3976,1,30.372726,-0.86037517,-2.032944
3983,0,39.018658,-1.7767872,2.4269543
3984,0,38.559826,2.0103242,-1.7276045
3991,0,247.04124,-0.78470963,2.577987
3992,0,65.699265,-0.7039462,0.4240034
3994,0,14.13043,-1.4840366,-2.8140953
3995,0,114.72776,-0.8145861,-3.100315
4001,0,63.18956,-0.22013699,0.052005354
4002,0,36.99579,1.4924749,0.7720493
4006,0,86.421425,0.57709247,-0.6888857
4008,0,60.952892,-0.15334927,-2.9226007
4009,0,29.493496,1.7068719,2.478573
4010,0,50.11025,1.2714218,-0.6089597
4014,0,84.04756,0.6434662,0.8596339
4017,0,50.891083,0.21002662,-0.09873069
4024,0,17.023108,0.80613256,-2.3296058
4040,0,22.301022,-1.7540325,0.10727455
4050,0,49.326275,0.35183018,2.3432667
4052,0,55.473522,-0.0029927583,2.8263462
4054,0,164.09752,-0.8248741,0.23211466
4061,0,53.884167,0.0072059357,-1.0666537
4063,0,40.395493,-1.4804984,-2.9228928
4064,0,52.482723,0.5356528,-1.7432479
4065,0,58.146927,0.85780346,-1.1299865
4072,0,224.56161,0.19417402,-2.2299845
4076,0,54.91107,0.7123139,-0.15590405
4091,0,46.002254,-1.5209217,-0.67555887
4093,0,19.666435,0.55038184,0.9450646
4102,0,11.670263,0.5413263,2.419347
4103,0,43.419586,0.31580254,2.5260825
